Planet_Name,Host_Star,Default_Flag,Num_Stars,Num_Planets,Discovery_Method,Discovery_Year,Discovery_Facility,Solar_System_Type,Controversial_Flag,Reference_Name,Orbital_Period_Days,Orbital_Period_Error_Upper,Orbital_Period_Error_Lower,Orbital_Period_Limit_Flag,Semi_Major_Axis_AU,Semi_Major_Axis_Error_Upper,Semi_Major_Axis_Error_Lower,Semi_Major_Axis_Limit_Flag,Planet_Radius_Earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,Planet_Mass_Earth,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,Orbital_Eccentricity,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,Insolation_Flux,pl_insolerr1,pl_insolerr2,pl_insollim,Equilibrium_Temperature,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,Star_Temperature_K,st_tefferr1,st_tefferr2,st_tefflim,Star_Radius_Solar,st_raderr1,st_raderr2,st_radlim,Star_Mass_Solar,st_masserr1,st_masserr2,st_masslim,Star_Metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,Star_Surface_Gravity,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,System_Distance_PC,sy_disterr1,sy_disterr2,System_Visual_Magnitude,sy_vmagerr1,sy_vmagerr2,System_Infrared_Magnitude,sy_kmagerr1,sy_kmagerr2,System_Gaia_Magnitude,sy_gaiamagerr1,sy_gaiamagerr2,Row_Last_Update,Publication_Date,Release_Date,Discovery_Date,Discovery_Method_Index,Discovery_Facility_Index,Solar_System_Type_Index
HATS-4 b,HATS-4,1,1,1,Transit,2014,HATSouth,Published Confirmed,false,<a refstr=JORDAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....148...29J/abstract target=ref> Jordan et al. 2014 </a>,2.516729,2.0E-6,-2.0E-6,false,0.0362,2.0E-4,-2.0E-4,false,11.433,0.415,-0.415,0,1.02,0.037,-0.037,0,420.471,8.899,-8.899,0,1.323,0.028,-0.028,0,Mass,0.013,0.016,-0.016,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1315,21,-21,0,0,<a refstr=JORDAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....148...29J/abstract target=ref> Jordan et al. 2014 </a>,G,5403.0,50.0,-50.0,0,0.93,0.02,-0.02,0,1.0,0.02,-0.02,0,0.43,0.08,-0.08,0,[Fe/H],4.51,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h16m26.90s,94.1120914,-22d32m48.78s,-22.5468824,416.459,2.726,-2.691,13.516,0.103,-0.103,11.612,0.021,-0.021,13.2862,1.72E-4,-1.72E-4,2/7/2014,2014-08,,2014-01-01,0.0,4.0,0.0
TIC 172900988 b,TIC 172900988 Aa,1,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,200.452,0.011,-0.011,false,0.90281,1.6E-4,-1.6E-4,false,11.25,0.44,-0.44,0,1.004,0.039,-0.039,0,942.0,5.6,-5.6,0,2.96386,0.01762,-0.01762,0,Mass,0.0271,0.0011,-0.0011,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,F9,6050.0,100.0,-100.0,0,1.38,0.0,0.0,0,1.24,0.0,0.0,0,0.34,0.1,-0.1,0,[Fe/H],4.25,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h34m38.80s,128.6616644,+31d33m14.33s,31.5539793,250.956,3.254,-3.172,10.141,0.006,-0.006,8.762,0.019,-0.019,10.0477,5.52E-4,-5.52E-4,8/9/2021,2021-12,,2021-01-01,0.0,0.0,0.0
CoRoT-14 b,CoRoT-14,1,1,1,Transit,2010,CoRoT,Published Confirmed,false,<a refstr=TINGLEY_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...528A..97T/abstract target=ref> Tingley et al. 2011 </a>,1.51214,1.3E-4,-1.3E-4,false,0.027,0.002,-0.002,false,12.22,0.78,-0.78,0,1.09,0.07,-0.07,0,2415.4,190.7,-190.7,0,7.6,0.6,-0.6,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1952,66,-66,0,0,<a refstr=TINGLEY_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...528A..97T/abstract target=ref> Tingley et al. 2011 </a>,F9 V,6035.0,100.0,-100.0,0,1.21,0.08,-0.08,0,1.13,0.09,-0.09,0,0.05,0.15,-0.15,0,[Fe/H],4.35,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h53m41.81s,103.4242023,-05d32m09.74s,-5.5360385,1744.6,173.03,-144.9,15.932,0.206,-0.206,13.806,0.053,-0.053,15.8116,7.69E-4,-7.69E-4,14/5/2014,2011-04,,2010-01-01,0.0,6.0,0.0
HATS-18 b,HATS-18,1,1,1,Transit,2016,Multiple Observatories,Published Confirmed,false,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,0.83784,4.7E-7,-4.7E-7,false,0.0174,9.8E-4,-9.8E-4,false,14.897,0.841,-0.841,0,1.329,0.075,-0.075,0,629.14449,24.15508,-24.15508,0,1.9795,0.076,-0.076,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,2069,45,-45,0,0,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,Unknown,5600.0,120.0,-120.0,0,1.02,0.06,-0.03,0,1.04,0.05,-0.05,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h35m49.78s,173.9574203,-29d09m21.83s,-29.1560639,624.368,16.147,-15.366,14.188,0.08,-0.08,12.289,0.028,-0.028,13.8786,6.13E-4,-6.13E-4,8/7/2019,2019-07,,2016-01-01,0.0,9.0,0.0
HIP 29442 d,HD 42813,1,1,3,Radial Velocity,2023,Paranal Observatory,Published Confirmed,false,<a refstr=EGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.223E/abstract target=ref>Egger et al. 2024</a>,6.429575,2.6E-5,-2.6E-5,false,0.0673,0.0012,-0.0012,false,1.538,0.049,-0.049,0,0.137,0.004,-0.004,0,5.14,0.41,-0.41,0,0.01617,0.00129,-0.00129,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,203.0,14.0,-14.0,0,920,16,-16,0,0,<a refstr=EGGER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.223E/abstract target=ref>Egger et al. 2024</a>,Unknown,5289.0,69.0,-69.0,0,0.98,0.01,-0.01,0,0.9,0.04,-0.04,0,0.24,0.05,-0.05,0,[Fe/H],4.39,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h12m13.88s,93.0578446,-14d38m57.54s,-14.6493167,68.192,0.1772,-0.1763,9.49,0.03,-0.03,7.587,0.024,-0.024,9.27468,2.94E-4,-2.94E-4,13/9/2024,2024-08,,2023-01-01,1.0,21.0,0.0
TOI-125 b,TOI-125,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,4.65382,3.3E-4,-3.1E-4,false,0.05186,8.6E-4,-7.7E-4,false,2.726,0.075,-0.075,0,0.243,0.007,-0.007,0,9.5,0.88,-0.88,0,0.02989,0.00277,-0.00277,0,Mass,0.194,0.041,-0.036,0,185.0,9.0,-9.0,0,1037,11,-11,0,0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,K0 V,5320.0,39.0,-39.0,0,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0,-0.02,0.03,-0.03,0,[Fe/H],4.52,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,111.059,0.444,-0.44,11.023,0.008,-0.008,8.995,0.021,-0.021,10.718,4.11E-4,-4.11E-4,6/2/2020,2020-03,,2019-01-01,0.0,0.0,0.0
TOI-1807 b,TOI-1807,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.54937097,7.2E-7,-7.2E-7,false,0.0122,2.0E-4,-2.0E-4,false,1.497,0.081,-0.068,0,0.134,0.007,-0.006,0,2.44,0.6,-0.57,0,0.00768,0.00189,-0.00179,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1694,32,-32,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,Unknown,4914.0,60.0,-58.0,0,0.75,0.02,-0.02,0,0.8,0.02,-0.03,0,0.044,0.088,-0.095,0,[Fe/H],4.6,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m07.83s,201.2826259,+38d55m20.52s,38.9223671,42.5775,0.0622,-0.062,10.0,0.03,-0.03,7.568,9.995,-9.995,9.67517,2.92E-4,-2.92E-4,23/7/2024,2024-06,,2021-01-01,0.0,0.0,0.0
TOI-2384 b,TOI-2384,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,2.13570304,3.8E-7,-3.8E-7,false,0.02793,2.3E-4,-2.3E-4,false,11.489,0.235,-0.235,0,1.025,0.021,-0.021,0,624.85065,18.75188,-18.75188,0,1.966,0.059,-0.059,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,104.3,2.4,-2.4,0,890,5,-5,0,0,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,Unknown,3943.0,14.0,-14.0,0,0.61,0.01,-0.01,0,0.64,0.02,-0.02,0,0.332,0.063,-0.063,0,[Fe/H],4.66,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h24m37.48s,36.1561463,-65d00m00.70s,-65.0001957,191.51,2.069,-2.026,15.103,0.137,-0.137,11.119,0.023,-0.023,14.3985,0.001171,-0.001171,17/9/2024,2024-10,,2024-01-01,0.0,0.0,0.0
HD 80653 b,HD 80653,1,1,2,Transit,2020,K2,Published Confirmed,false,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.719573,2.1E-5,-2.1E-5,false,0.01661,1.9E-4,-1.9E-4,false,1.613,0.071,-0.071,0,0.144,0.006,-0.006,0,5.72,0.36,-0.35,0,0.018,0.00113,-0.0011,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,6130.0,310.0,-310.0,0,2463,30,-30,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,Unknown,5959.0,61.0,-61.0,0,1.22,0.01,-0.01,0,1.18,0.04,-0.04,0,0.255,0.065,-0.065,0,[Fe/H],4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m21.38s,140.3390845,+14d22m04.33s,14.3678691,109.86,0.811,-0.8,9.452,0.003,-0.003,8.018,0.021,-0.021,9.30733,3.46E-4,-3.46E-4,17/4/2023,2023-04,,2020-01-01,0.0,2.0,0.0
K2-141 c,K2-141,1,1,2,Transit,2018,K2,Published Confirmed,false,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,7.7485,2.2E-4,-2.2E-4,false,0.0683,9.1E-4,-9.1E-4,false,7.0,4.6,-2.8,0,0.624,0.41,-0.25,0,8.0,29.73406869479874,-29.30560558390571,1,0.02517,0.09352044160942088,-0.09218208047104992,1,Mass,0.092,0.04802127868852457,-0.04109831850117093,1,39.1,4.3,-4.3,0,695,18,-18,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,Unknown,4570.0,100.0,-100.0,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,0.0,0.06,-0.06,0,[Fe/H],4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h23m40.09s,350.9170464,-01d11m21.06s,-1.1891827,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,6.92E-4,-6.92E-4,17/4/2023,2023-04,,2018-01-01,0.0,2.0,0.0
TOI-1107 b,TOI-1107,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>,4.0782387,2.4E-6,-2.5E-6,false,0.0561,0.0024,-0.0025,false,14.572,0.56,-0.56,0,1.3,0.05,-0.05,0,1064.72516,57.20911,-57.20911,0,3.35,0.18,-0.18,0,Mass,0.025,0.023,-0.016,0,532.0,92.0,-93.0,0,1728,27,-27,0,0,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>,F6 V,6311.0,98.0,-98.0,0,1.81,0.06,-0.06,0,1.35,0.08,-0.08,0,-0.1,0.09,-0.09,0,[Fe/H],4.05,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h22m25.89s,155.6078632,-82d13m07.93s,-82.2188693,281.314,2.031,-2.003,10.553,0.006,-0.006,9.205,0.019,-0.019,10.3745,3.67E-4,-3.67E-4,8/6/2022,2022-05,,2022-01-01,0.0,0.0,0.0
TOI-1468 b,TOI-1468,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,1.8805136,2.4E-6,-2.6E-6,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,1.28,0.038,-0.039,0,0.114,0.003,-0.003,0,3.21,0.24,-0.24,0,0.0101,7.6E-4,-7.6E-4,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,36.0,1.6,-1.4,0,682,7,-7,0,0,<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>,M3.0 V,3496.0,25.0,-25.0,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,-0.04,0.07,-0.07,0,[Fe/H],5.0,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.7399,0.0469,-0.0467,12.5,0.2,-0.2,8.497,0.017,-0.017,12.1172,6.97E-4,-6.97E-4,7/11/2022,2022-10,,2022-01-01,0.0,0.0,0.0
TOI-2796 b,TOI-2796,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,4.8084983,5.7E-6,-5.6E-6,false,0.0569,0.001,-0.0011,false,17.262,0.5407124999999997,-0.48278482142857165,-1,1.54,0.048238392857142896,-0.043070535714285804,-1,139.8445,31.78284,-34.96112,0,0.44,0.1,-0.11,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,352.0,21.0,-20.0,0,1205,18,-17,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,Unknown,5764.0,81.0,-78.0,0,1.07,0.02,-0.02,0,1.06,0.06,-0.06,0,0.239,0.076,-0.079,0,[Fe/H],4.4,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h36m36.65s,84.1527191,+00d53m46.60s,0.8962788,350.343,6.018,-5.821,12.475,0.08,-0.08,10.936,0.023,-0.023,12.3642,2.73E-4,-2.73E-4,27/2/2023,2023-03,,2023-01-01,0.0,0.0,0.0
EPIC 249893012 c,EPIC 249893012,1,1,3,Transit,2020,K2,Published Confirmed,false,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,15.624,0.001,-0.001,false,0.13,0.01,-0.02,false,3.67,0.17,-0.14,0,0.327,0.015,-0.012,0,14.67,1.84,-1.89,0,0.04616,0.00579,-0.00595,0,Mass,0.07,0.08,-0.05,0,160.0,68.0,-29.0,0,990,92,-49,0,0,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,G8 IV/V,5430.0,85.0,-85.0,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,0.2,0.05,-0.05,0,[Fe/H],3.99,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h12m59.58s,228.2482353,-16d43m28.73s,-16.7246474,321.296,4.189,-4.085,11.429,0.022,-0.022,9.714,0.023,-0.023,11.4019,4.95E-4,-4.95E-4,6/2/2020,2020-04,,2020-01-01,0.0,2.0,0.0
Kepler-1972 c,Kepler-1972,1,1,2,Transit,2014,Kepler,Published Confirmed,false,<a refstr=LELEU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220111459L/abstract target=ref>Leleu et al. 2022</a>,11.3295,0.0011,-0.0011,false,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,0.868,0.051,-0.05,0,0.077,0.005,-0.004,0,2.11,0.59,-0.65,0,0.00664,0.00186,-0.00205,0,Mass,0.043,0.046,-0.028,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=LELEU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220111459L/abstract target=ref>Leleu et al. 2022</a>,Unknown,5818.0,27.0,-27.0,0,1.38,0.05,-0.05,0,1.12,0.03,-0.03,0,0.23,0.01,-0.01,0,[M/H],4.2,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m34.87s,288.3953074,+39d52m21.02s,39.8725067,287.339,2.098,-2.068,11.23,0.034,-0.034,9.792,0.017,-0.017,11.1438,4.83E-4,-4.83E-4,28/3/2023,2022-01,,2014-01-01,0.0,1.0,0.0
Kepler-62 e,Kepler-62,1,1,5,Transit,2013,Kepler,Published Confirmed,false,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,122.3874,8.0E-4,-8.0E-4,false,0.427,0.004,-0.004,false,1.61,0.05,-0.05,0,0.144,0.004,-0.004,0,36.0,29.73406869479874,-29.30560558390571,1,0.113,0.09352044160942088,-0.09218208047104992,1,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,270,15,-15,0,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,K2 V,4925.0,70.0,-70.0,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.37,0.04,-0.04,0,[Fe/H],4.68,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.874,1.219,-1.219,13.965,0.092,-0.092,11.659,0.021,-0.021,13.7197,2.08E-4,-2.08E-4,14/5/2014,2013-05,,2013-01-01,0.0,1.0,0.0
Kepler-8 b,Kepler-8,1,1,1,Transit,2010,Kepler,Published Confirmed,false,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,3.5224991,7.0E-7,-7.0E-7,false,0.0474,0.0018,-0.0021,false,15.872,0.594,-0.695,0,1.416,0.053,-0.062,0,187.5197,41.3179,-38.1396,0,0.59,0.13,-0.12,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1680,40,-40,0,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,Unknown,6213.0,150.0,-150.0,0,1.49,0.05,-0.06,0,1.21,0.07,-0.06,0,-0.055,0.03,-0.03,0,[Fe/H],4.17,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.87,14.575,-14.575,13.598,0.069,-0.069,12.293,0.016,-0.016,13.5299,2.64E-4,-2.64E-4,7/10/2015,2015-05,,2010-01-01,0.0,1.0,0.0
TOI-1248 b,TOI-1248,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,4.3601561,1.1E-6,-1.1E-6,false,0.051,0.001,-0.001,false,6.808,0.117,-0.12,0,0.607,0.01,-0.011,0,27.4,3.6,-3.5,0,0.08621,0.01133,-0.01101,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,952,14,-14,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,Unknown,5205.0,56.0,-62.0,0,0.87,0.01,-0.01,0,0.9,0.03,-0.03,0,0.223,0.057,-0.056,0,[Fe/H],4.51,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h16m05.66s,259.0235918,+63d06m20.19s,63.1056072,168.735,0.602,-0.597,11.806,0.046,-0.046,9.87,0.016,-0.016,11.6512,2.21E-4,-2.21E-4,23/7/2024,2024-06,,2024-01-01,0.0,0.0,0.0
TOI-2580 b,TOI-2580,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,false,<a refstr=EHRHARDT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...692A.220E/abstract target=ref>Ehrhardt et al. 2024</a>,3.39775,2.0E-6,-2.0E-6,false,0.048,0.003,-0.003,false,17.374,0.56,-0.56,0,1.55,0.05,-0.05,0,200.2319,25.42627,-25.42627,0,0.63,0.08,-0.08,0,Mass,0.08,0.04,-0.04,0,1730.0,130.0,-130.0,0,2410,60,-60,0,0,<a refstr=EHRHARDT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...692A.220E/abstract target=ref>Ehrhardt et al. 2024</a>,F,6120.0,30.0,-30.0,0,1.81,0.06,-0.06,0,1.33,0.08,-0.08,0,0.26,0.06,-0.06,0,[Fe/H],4.15,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h08m47.81s,62.1992072,+67d06m59.50s,67.1165264,379.253,4.571,-4.465,11.419,0.012,-0.012,9.877,0.02,-0.02,11.2548,5.35E-4,-5.35E-4,22/1/2025,2024-12,,2024-01-01,0.0,0.0,0.0
