radius,mass,temperature,Discovery_Method,Discovery_Method_Index,features,rawPrediction,probability,prediction
13.675,85.8141,1460,Transit,0.0,"[13.675,85.8141,1460.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
9.864,174.8065,1102,Transit,0.0,"[9.864,174.8065,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
16.141,163.36462,1729,Transit,0.0,"[16.141,163.36462,1729.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
9.976,390.9309,833,Transit,0.0,"[9.976,390.9309,833.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
11.433,772.3269,1102,Transit,0.0,"[11.433,772.3269,1102.0]","[9.868889710450034,0.11366081540820479,0.01503959276435671,0.0024098813774041227]","[0.9868889710450034,0.011366081540820479,0.001503959276435671,0.00024098813774041226]",0.0
15.524,692.8694,1102,Transit,0.0,"[15.524,692.8694,1102.0]","[9.90278801553478,0.079762510323459,0.01503959276435671,0.0024098813774041227]","[0.990278801553478,0.0079762510323459,0.001503959276435671,0.00024098813774041226]",0.0
13.563,270.1555,1102,Transit,0.0,"[13.563,270.1555,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.106,1001.12,1370,Transit,0.0,"[12.106,1001.12,1370.0]","[9.868889710450034,0.11366081540820479,0.01503959276435671,0.0024098813774041227]","[0.9868889710450034,0.011366081540820479,0.001503959276435671,0.00024098813774041226]",0.0
14.011,451.3186,1102,Transit,0.0,"[14.011,451.3186,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
10.761,572.094,900,Transit,0.0,"[10.761,572.094,900.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
16.477,159.55066,1111,Transit,0.0,"[16.477,159.55066,1111.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.451,1172.7927,1880,Transit,0.0,"[13.451,1172.7927,1880.0]","[9.865554674163507,0.12013064793297594,0.011904796526112196,0.0024098813774041227]","[0.9865554674163507,0.012013064793297595,0.0011904796526112196,0.00024098813774041226]",0.0
2.63,9.32,800,Transit,0.0,"[2.63,9.32,800.0]","[9.770626425300351,0.2109613269954871,0.011705104978235256,0.006707142725925661]","[0.9770626425300352,0.021096132699548707,0.0011705104978235255,0.0006707142725925661]",0.0
15.468,2809.6172,1102,Transit,0.0,"[15.468,2809.6172,1102.0]","[9.865554674163507,0.12013064793297594,0.011904796526112196,0.0024098813774041227]","[0.9865554674163507,0.012013064793297595,0.0011904796526112196,0.00024098813774041226]",0.0
11.545,425.8922,1160,Transit,0.0,"[11.545,425.8922,1160.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.812,791.3967,1557,Transit,0.0,"[12.812,791.3967,1557.0]","[9.90278801553478,0.079762510323459,0.01503959276435671,0.0024098813774041227]","[0.990278801553478,0.0079762510323459,0.001503959276435671,0.00024098813774041226]",0.0
13.787,212.9461,1102,Transit,0.0,"[13.787,212.9461,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.78,378.2,1230,Transit,0.0,"[12.78,378.2,1230.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
17.15,266.9772,2000,Transit,0.0,"[17.15,266.9772,2000.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
14.123,209.13214,1624,Transit,0.0,"[14.123,209.13214,1624.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
18.159,371.8611,1102,Transit,0.0,"[18.159,371.8611,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
15.793,150.96925,1496,Transit,0.0,"[15.793,150.96925,1496.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
17.15,270.15415,1716,Transit,0.0,"[17.15,270.15415,1716.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.787,457.6752,1102,Transit,0.0,"[13.787,457.6752,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
15.861,366.77398,2113,Transit,0.0,"[15.861,366.77398,2113.0]","[9.903113204810696,0.07695900630156961,0.01627875013734308,0.003649038750390492]","[0.9903113204810697,0.0076959006301569625,0.0016278750137343082,0.0003649038750390493]",0.0
13.787,529.81995,1715,Transit,0.0,"[13.787,529.81995,1715.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
16.141,775.5052,1320,Transit,0.0,"[16.141,775.5052,1320.0]","[9.90278801553478,0.079762510323459,0.01503959276435671,0.0024098813774041227]","[0.990278801553478,0.0079762510323459,0.001503959276435671,0.00024098813774041226]",0.0
12.644,676.9779,1610,Transit,0.0,"[12.644,676.9779,1610.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.227,441.7837,1102,Transit,0.0,"[13.227,441.7837,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
2.586,10.0,1125,Transit,0.0,"[2.586,10.0,1125.0]","[9.834024388754111,0.14289046634546615,0.011705104978235256,0.011380039922187342]","[0.9834024388754111,0.014289046634546615,0.0011705104978235255,0.001138003992218734]",0.0
14.572,603.877,1102,Transit,0.0,"[14.572,603.877,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
9.528,47.03884,1479,Transit,0.0,"[9.528,47.03884,1479.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
11.209,1652.716,910,Transit,0.0,"[11.209,1652.716,910.0]","[9.831656369078761,0.15402895301772168,0.011904796526112196,0.0024098813774041227]","[0.9831656369078761,0.015402895301772168,0.0011904796526112196,0.00024098813774041226]",0.0
16.511,1541.4755,1880,Transit,0.0,"[16.511,1541.4755,1880.0]","[9.865554674163507,0.12013064793297594,0.011904796526112196,0.0024098813774041227]","[0.9865554674163507,0.012013064793297595,0.0011904796526112196,0.00024098813774041226]",0.0
15.805,2316.9807,1102,Transit,0.0,"[15.805,2316.9807,1102.0]","[9.865554674163507,0.12013064793297594,0.011904796526112196,0.0024098813774041227]","[0.9865554674163507,0.012013064793297595,0.0011904796526112196,0.00024098813774041226]",0.0
16.029,308.2951,1102,Transit,0.0,"[16.029,308.2951,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.675,114.4188,1102,Transit,0.0,"[13.675,114.4188,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
14.067,349.61125,1529,Transit,0.0,"[14.067,349.61125,1529.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
15.805,117.5971,1102,Transit,0.0,"[15.805,117.5971,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
8.967,37.18611,910,Transit,0.0,"[8.967,37.18611,910.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
10.424,565.714,1102,Transit,0.0,"[10.424,565.714,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
11.545,117.5971,1102,Transit,0.0,"[11.545,117.5971,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
11.561,188.15536,2198,Transit,0.0,"[11.561,188.15536,2198.0]","[9.903113204810696,0.07695900630156961,0.01627875013734308,0.003649038750390492]","[0.9903113204810697,0.0076959006301569625,0.0016278750137343082,0.0003649038750390493]",0.0
1.93,9.67,1102,Transit,0.0,"[1.93,9.67,1102.0]","[9.73598227134747,0.2033727203832353,0.006969253813247919,0.05367575445604674]","[0.9735982271347471,0.020337272038323532,0.0006969253813247919,0.005367575445604674]",0.0
9.528,139.8452,1260,Transit,0.0,"[9.528,139.8452,1260.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
16.41,44.17815,1254,Transit,0.0,"[16.41,44.17815,1254.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.563,854.9627,1540,Transit,0.0,"[13.563,854.9627,1540.0]","[9.90278801553478,0.079762510323459,0.01503959276435671,0.0024098813774041227]","[0.990278801553478,0.0079762510323459,0.001503959276435671,0.00024098813774041226]",0.0
2.94,7.6,686,Transit,0.0,"[2.94,7.6,686.0]","[9.707657112250265,0.2807548283895556,0.005975008537973708,0.0056130508222057484]","[0.9707657112250265,0.028075482838955564,0.0005975008537973707,0.0005613050822205749]",0.0
15.468,174.8065,1850,Transit,0.0,"[15.468,174.8065,1850.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.666,807.2882,1102,Transit,0.0,"[12.666,807.2882,1102.0]","[9.27778801553478,0.704762510323459,0.01503959276435671,0.0024098813774041227]","[0.927778801553478,0.07047625103234591,0.001503959276435671,0.00024098813774041226]",0.0
12.89,136.6669,1102,Transit,0.0,"[12.89,136.6669,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
10.985,344.52772,1642,Transit,0.0,"[10.985,344.52772,1642.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
14.235,340.06,1710,Transit,0.0,"[14.235,340.06,1710.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
3.186,16.137,1317,Transit,0.0,"[3.186,16.137,1317.0]","[9.866844901574623,0.11006995352495334,0.011705104978235256,0.011380039922187342]","[0.9866844901574625,0.011006995352495337,0.0011705104978235257,0.0011380039922187343]",0.0
8.339,79.77493,555,Transit,0.0,"[8.339,79.77493,555.0]","[9.863267366058528,0.12271869971226558,0.012774776856219045,0.0012391573729863693]","[0.986326736605853,0.01227186997122656,0.0012774776856219047,0.00012391573729863696]",0.0
12.038,677.61356,1053,Transit,0.0,"[12.038,677.61356,1053.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.218,387.7526,1590,Transit,0.0,"[12.218,387.7526,1590.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
17.374,123.9537,1700,Transit,0.0,"[17.374,123.9537,1700.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
15.244,228.8376,1102,Transit,0.0,"[15.244,228.8376,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
17.598,149.3801,1740,Transit,0.0,"[17.598,149.3801,1740.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
6.028,41.8,934,Transit,0.0,"[6.028,41.8,934.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
11.209,177.9848,1102,Transit,0.0,"[11.209,177.9848,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.54,314.6517,1571,Transit,0.0,"[13.54,314.6517,1571.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
16.388,98.841,1379,Transit,0.0,"[16.388,98.841,1379.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
17.71,158.915,1102,Transit,0.0,"[17.71,158.915,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
1.992,5.72,1056,Transit,0.0,"[1.992,5.72,1056.0]","[9.708424320747216,0.2542745638143316,0.0034273411804261944,0.033873774258026935]","[0.9708424320747217,0.02542745638143316,0.00034273411804261944,0.0033873774258026935]",0.0
12.285,508.528,1422,Transit,0.0,"[12.285,508.528,1422.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.576,167.49641,1021,Transit,0.0,"[12.576,167.49641,1021.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
2.765,9.1,941,Transit,0.0,"[2.765,9.1,941.0]","[9.834024388754111,0.14289046634546615,0.011705104978235256,0.011380039922187342]","[0.9834024388754111,0.014289046634546615,0.0011705104978235255,0.001138003992218734]",0.0
11.882,95.349,1102,Transit,0.0,"[11.882,95.349,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
15.468,479.9233,1742,Transit,0.0,"[15.468,479.9233,1742.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
1.24,2.53,996,Transit,0.0,"[1.24,2.53,996.0]","[9.784331840026708,0.20771298706587046,0.002188183807439825,0.005766989099981594]","[0.9784331840026708,0.020771298706587046,0.00021881838074398248,0.0005766989099981595]",0.0
5.25,23.6,635,Transit,0.0,"[5.25,23.6,635.0]","[9.910326189587941,0.07565987618285383,0.012774776856219045,0.0012391573729863693]","[0.9910326189587941,0.007565987618285383,0.0012774776856219045,0.00012391573729863693]",0.0
11.769,204.68252,1338,Transit,0.0,"[11.769,204.68252,1338.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
9.976,321.00669,1102,Transit,0.0,"[9.976,321.00669,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
12.442,117.5971,1102,Transit,0.0,"[12.442,117.5971,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
14.796,165.2716,1102,Transit,0.0,"[14.796,165.2716,1102.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
13.899,402.05495,1452,Transit,0.0,"[13.899,402.05495,1452.0]","[9.890396441804915,0.08967576930734998,0.01627875013734308,0.003649038750390492]","[0.9890396441804917,0.008967576930735,0.0016278750137343082,0.0003649038750390493]",0.0
